roomID | time | ルール | Player1  Player2 Player3
C6529 | 14:29 | 三般南喰赤－ | バラク・オマタ(+47.0) 鳥谷タカシ(-4.0) 遊びたい(-43.0)
C6529 | 14:41 | 三般南喰赤－ | 鳥谷タカシ(+50.0) 遊びたい(+12.0) バラク・オマタ(-62.0)
C6529 | 14:56 | 三般南喰赤－ | バラク・オマタ(+55.0) 鳥谷タカシ(0.0) 遊びたい(-55.0)
C6529 | 15:55 | 三般南喰赤－ | 場代負け(+59.0) 鳥谷タカシ(-15.0) バラク・オマタ(-44.0)
C6529 | 16:10 | 三般南喰赤－ | 場代負け(+61.0) 鳥谷タカシ(-18.0) バラク・オマタ(-43.0)
C6529 | 16:23 | 三般南喰赤－ | バラク・オマタ(+44.0) 場代負け(+6.0) 鳥谷タカシ(-50.0)
C6529 | 16:34 | 三般南喰赤－ | バラク・オマタ(+75.0) 場代負け(-24.0) 鳥谷タカシ(-51.0)
C6529 | 16:46 | 三般南喰赤－ | バラク・オマタ(+64.0) 場代負け(+5.0) 鳥谷タカシ(-69.0)
C6529 | 16:59 | 三般南喰赤－ | 鳥谷タカシ(+50.0) 場代負け(+5.0) バラク・オマタ(-55.0)
C6529 | 20:01 | 三般南喰赤－ | Toshi624(+50.0) 鳥谷タカシ(-5.0) バラク・オマタ(-45.0)
C6529 | 20:18 | 三般南喰赤－ | Toshi624(+39.0) バラク・オマタ(-3.0) 鳥谷タカシ(-36.0)
# 5/4
C6529 | 08:09 | 三般南喰赤－ | バラク・オマタ(+47.0) さかかきばら(+5.0) ニートしたい(-52.0)
C6529 | 08:23 | 三般南喰赤－ | さかかきばら(+35.0) バラク・オマタ(-2.0) ニートしたい(-33.0)
C6529 | 08:35 | 三般南喰赤－ | ニートしたい(+75.0) さかかきばら(-7.0) バラク・オマタ(-68.0)
C6529 | 08:50 | 三般南喰赤－ | ニートしたい(+57.0) さかかきばら(-11.0) バラク・オマタ(-46.0)
C6529 | 09:07 | 三般南喰赤－ | バラク・オマタ(+42.0) ニートしたい(+7.0) さかかきばら(-49.0)
C6529 | 13:47 | 三般南喰赤－ | さかかきばら(+45.0) ニートしたい(-9.0) ソギモギ皇帝(-36.0)
C6529 | 13:57 | 三般南喰赤－ | さかかきばら(+76.0) ニートしたい(-7.0) ソギモギ皇帝(-69.0)
C6529 | 14:17 | 三般南喰赤－ | ソギモギ皇帝(+82.0) ニートしたい(-17.0) さかかきばら(-65.0)
C6529 | 14:20 | 三般南喰赤－ | バラク・オマタ(+44.0) 場代負け(-12.0) Toshi624(-32.0)
C6529 | 14:31 | 三般南喰赤－ | 場代負け(+44.0) Toshi624(-4.0) バラク・オマタ(-40.0)
C6529 | 14:40 | 三般南喰赤－ | さかかきばら(+48.0) ソギモギ皇帝(-12.0) ニートしたい(-36.0)
C6529 | 14:41 | 三般南喰赤－ | バラク・オマタ(+59.0) Toshi624(-14.0) 場代負け(-45.0)
C6529 | 14:52 | 三般南喰赤－ | バラク・オマタ(+34.0) 場代負け(-6.0) Toshi624(-28.0)
C6529 | 15:03 | 三般南喰赤－ | バラク・オマタ(+45.0) 場代負け(-4.0) Toshi624(-41.0)
C6529 | 16:16 | 三般南喰赤－ | Toshi624(+35.0) バラク・オマタ(-6.0) ニートしたい(-29.0)
C6529 | 16:26 | 三般南喰赤－ | バラク・オマタ(+42.0) ニートしたい(-10.0) Toshi624(-32.0)
C6529 | 16:35 | 三般南喰赤－ | Toshi624(+55.0) ニートしたい(-10.0) バラク・オマタ(-45.0)
C6529 | 16:47 | 三般南喰赤－ | バラク・オマタ(+46.0) ニートしたい(-1.0) Toshi624(-45.0)
C6529 | 17:03 | 三般南喰赤－ | 遊びたい(+34.0) ニートしたい(-2.0) バラク・オマタ(-32.0)
C6529 | 17:16 | 三般南喰赤－ | 遊びたい(+47.0) ニートしたい(-7.0) バラク・オマタ(-40.0)
C6529 | 17:28 | 三般南喰赤－ | バラク・オマタ(+76.0) 遊びたい(-20.0) ニートしたい(-56.0)
C6529 | 17:40 | 三般南喰赤－ | ニートしたい(+58.0) バラク・オマタ(-1.0) 遊びたい(-57.0)
C6529 | 17:56 | 三般南喰赤－ | ニートしたい(+41.0) 遊びたい(-10.0) バラク・オマタ(-31.0)
C6529 | 19:41 | 三般南喰赤－ | バラク・オマタ(+61.0) 場代負け(+1.0) Toshi624(-62.0)
C6529 | 19:54 | 三般南喰赤－ | Toshi624(+57.0) バラク・オマタ(-2.0) 場代負け(-55.0)
C6529 | 20:08 | 三般南喰赤－ | 場代負け(+39.0) バラク・オマタ(+4.0) Toshi624(-43.0)
C6529 | 20:22 | 三般南喰赤－ | バラク・オマタ(+83.0) Toshi624(+4.0) 場代負け(-87.0)
C6529 | 20:38 | 三般南喰赤－ | Toshi624(+54.0) 場代負け(+13.0) バラク・オマタ(-67.0)
C6529 | 20:52 | 三般南喰赤－ | Toshi624(+51.0) 場代負け(-13.0) バラク・オマタ(-38.0)
C6529 | 20:52 | 三般南喰赤－ | 鳥谷タカシ(+46.0) さかかきばら(-9.0) ニートしたい(-37.0)
C6529 | 21:05 | 三般南喰赤－ | ニートしたい(+47.0) さかかきばら(-9.0) 鳥谷タカシ(-38.0)
C6529 | 21:15 | 三般南喰赤－ | さかかきばら(+61.0) ニートしたい(+13.0) 鳥谷タカシ(-74.0)
C6529 | 21:26 | 三般南喰赤－ | ニートしたい(+56.0) 鳥谷タカシ(-2.0) さかかきばら(-54.0)
C6529 | 21:35 | 三般南喰赤－ | ニートしたい(+37.0) さかかきばら(-6.0) 鳥谷タカシ(-31.0)
C6529 | 21:46 | 三般南喰赤－ | 鳥谷タカシ(+36.0) ニートしたい(-5.0) さかかきばら(-31.0)
C6529 | 22:00 | 三般南喰赤－ | さかかきばら(+40.0) ニートしたい(-4.0) 鳥谷タカシ(-36.0)
C6529 | 22:15 | 三般南喰赤－ | ニートしたい(+46.0) 場代負け(-4.0) さかかきばら(-42.0)
C6529 | 22:27 | 三般南喰赤－ | ニートしたい(+35.0) 場代負け(-3.0) さかかきばら(-32.0)
C6529 | 22:40 | 三般南喰赤－ | ニートしたい(+58.0) 場代負け(+1.0) さかかきばら(-59.0)
C6529 | 22:55 | 三般南喰赤－ | ニートしたい(+45.0) さかかきばら(+10.0) 場代負け(-55.0)
C6529 | 23:14 | 三般南喰赤－ | 遊びたい(+48.0) さかかきばら(-6.0) ニートしたい(-42.0)
C6529 | 23:26 | 三般南喰赤－ | さかかきばら(+42.0) 遊びたい(-1.0) ニートしたい(-41.0)
C6529 | 23:39 | 三般南喰赤－ | ニートしたい(+48.0) さかかきばら(-4.0) 遊びたい(-44.0)
# 5/5
C6529 | 08:32 | 三般南喰赤－ | Toshi624(+55.0) ソギモギ皇帝(+17.0) 鳥谷タカシ(-72.0)
C6529 | 08:55 | 三般南喰赤－ | 鳥谷タカシ(+44.0) ソギモギ皇帝(-6.0) Toshi624(-38.0)
C6529 | 14:17 | 三般南喰赤－ | Toshi624(+49.0) 鳥谷タカシ(-5.0) さかかきばら(-44.0)
C6529 | 14:22 | 三般南喰赤－ | ニートしたい(+67.0) ソギモギ皇帝(-14.0) バラク・オマタ(-53.0)
C6529 | 14:28 | 三般南喰赤－ | 鳥谷タカシ(+40.0) Toshi624(-3.0) さかかきばら(-37.0)
C6529 | 14:33 | 三般南喰赤－ | ソギモギ皇帝(+58.0) ニートしたい(+10.0) バラク・オマタ(-68.0)
C6529 | 14:40 | 三般南喰赤－ | さかかきばら(+39.0) 鳥谷タカシ(-2.0) Toshi624(-37.0)
C6529 | 14:53 | 三般南喰赤－ | ソギモギ皇帝(+46.0) ニートしたい(-1.0) バラク・オマタ(-45.0)
C6529 | 14:55 | 三般南喰赤－ | さかかきばら(+74.0) Toshi624(-19.0) 鳥谷タカシ(-55.0)
C6529 | 15:07 | 三般南喰赤－ | ソギモギ皇帝(+55.0) バラク・オマタ(-6.0) ニートしたい(-49.0)
C6529 | 15:08 | 三般南喰赤－ | 鳥谷タカシ(+59.0) Toshi624(+1.0) さかかきばら(-60.0)
C6529 | 15:16 | 三般南喰赤－ | さかかきばら(+37.0) 鳥谷タカシ(-6.0) Toshi624(-31.0)
C6529 | 15:19 | 三般南喰赤－ | ニートしたい(+55.0) バラク・オマタ(-9.0) ソギモギ皇帝(-46.0)
C6529 | 15:26 | 三般南喰赤－ | さかかきばら(+52.0) 鳥谷タカシ(+11.0) Toshi624(-63.0)
C6529 | 15:31 | 三般南喰赤－ | ニートしたい(+75.0) バラク・オマタ(-19.0) ソギモギ皇帝(-56.0)
C6529 | 15:41 | 三般南喰赤－ | さかかきばら(+59.0) 鳥谷タカシ(+6.0) Toshi624(-65.0)
C6529 | 15:43 | 三般南喰赤－ | バラク・オマタ(+39.0) ニートしたい(-9.0) ソギモギ皇帝(-30.0)
C6529 | 15:52 | 三般南喰赤－ | Toshi624(+52.0) 鳥谷タカシ(+6.0) さかかきばら(-58.0)
C6529 | 15:58 | 三般南喰赤－ | バラク・オマタ(+50.0) ニートしたい(-6.0) ソギモギ皇帝(-44.0)
C6529 | 16:08 | 三般南喰赤－ | さかかきばら(+60.0) Toshi624(-6.0) 鳥谷タカシ(-54.0)
C6529 | 16:18 | 三般南喰赤－ | バラク・オマタ(+44.0) ソギモギ皇帝(+3.0) ニートしたい(-47.0)
C6529 | 16:32 | 三般南喰赤－ | ニートしたい(+56.0) バラク・オマタ(-3.0) ソギモギ皇帝(-53.0)
C6529 | 16:42 | 三般南喰赤－ | バラク・オマタ(+51.0) ニートしたい(-5.0) ソギモギ皇帝(-46.0)
C6529 | 16:55 | 三般南喰赤－ | ソギモギ皇帝(+58.0) ニートしたい(+11.0) バラク・オマタ(-69.0)
C6529 | 17:08 | 三般南喰赤－ | バラク・オマタ(+46.0) ニートしたい(-4.0) ソギモギ皇帝(-42.0)
C6529 | 17:20 | 三般南喰赤－ | バラク・オマタ(+67.0) ソギモギ皇帝(-9.0) ニートしたい(-58.0)
C6529 | 17:42 | 三般南喰赤－ | ニートしたい(+54.0) ソギモギ皇帝(-10.0) 遊びたい(-44.0)
C6529 | 17:55 | 三般南喰赤－ | ソギモギ皇帝(+45.0) 場代負け(-6.0) 遊びたい(-39.0)
C6529 | 18:20 | 三般南喰赤－ | ソギモギ皇帝(+43.0) 遊びたい(-4.0) 場代負け(-39.0)
C6529 | 18:34 | 三般南喰赤－ | バラク・オマタ(+54.0) 場代負け(-5.0) ソギモギ皇帝(-49.0)
C6529 | 19:25 | 三般南喰赤－ | ソギモギ皇帝(+51.0) Toshi624(-14.0) 鳥谷タカシ(-37.0)
C6529 | 20:11 | 三般南喰赤－ | 遊びたい(+35.0) 場代負け(-4.0) ソギモギ皇帝(-31.0)
C6529 | 20:34 | 三般南喰赤－ | 場代負け(+45.0) ソギモギ皇帝(-9.0) 遊びたい(-36.0)
C6529 | 20:52 | 三般南喰赤－ | 場代負け(+68.0) 遊びたい(-21.0) ソギモギ皇帝(-47.0)
C6529 | 21:09 | 三般南喰赤－ | ソギモギ皇帝(+65.0) 場代負け(-12.0) 遊びたい(-53.0)
C6529 | 21:26 | 三般南喰赤－ | 場代負け(+36.0) 遊びたい(-7.0) ソギモギ皇帝(-29.0)
C6529 | 21:39 | 三般南喰赤－ | 場代負け(+53.0) 遊びたい(-13.0) ソギモギ皇帝(-40.0)
C6529 | 21:58 | 三般南喰赤－ | 場代負け(+38.0) ソギモギ皇帝(-3.0) 遊びたい(-35.0)
C6529 | 22:10 | 三般南喰赤－ | ソギモギ皇帝(+41.0) 遊びたい(-6.0) 場代負け(-35.0)
C6529 | 22:30 | 三般南喰赤－ | ソギモギ皇帝(+63.0) 遊びたい(-10.0) 場代負け(-53.0)
C6529 | 22:55 | 三般南喰赤－ | ソギモギ皇帝(+61.0) 遊びたい(-13.0) 場代負け(-48.0)
# 5/6
C6529 | 08:39 | 三般南喰赤－ | 遊びたい(+55.0) ソギモギ皇帝(+2.0) バラク・オマタ(-57.0)
C6529 | 08:51 | 三般南喰赤－ | バラク・オマタ(+49.0) 遊びたい(-4.0) ソギモギ皇帝(-45.0)
C6529 | 09:02 | 三般南喰赤－ | ソギモギ皇帝(+46.0) 遊びたい(+5.0) バラク・オマタ(-51.0)
C6529 | 09:20 | 三般南喰赤－ | ソギモギ皇帝(+59.0) 遊びたい(-9.0) バラク・オマタ(-50.0)
C6529 | 09:31 | 三般南喰赤－ | 遊びたい(+42.0) ソギモギ皇帝(-8.0) バラク・オマタ(-34.0)
C6529 | 09:45 | 三般南喰赤－ | ソギモギ皇帝(+62.0) バラク・オマタ(-18.0) 遊びたい(-44.0)
C6529 | 10:03 | 三般南喰赤－ | バラク・オマタ(+51.0) ソギモギ皇帝(-10.0) 遊びたい(-41.0)
C6529 | 10:24 | 三般南喰赤－ | バラク・オマタ(+85.0) ソギモギ皇帝(+11.0) 遊びたい(-96.0)
C6529 | 10:53 | 三般南喰赤－ | バラク・オマタ(+58.0) ソギモギ皇帝(0.0) 遊びたい(-58.0)
C6529 | 11:09 | 三般南喰赤－ | ソギモギ皇帝(+44.0) バラク・オマタ(+8.0) 遊びたい(-52.0)
C6529 | 11:20 | 三般南喰赤－ | バラク・オマタ(+46.0) ソギモギ皇帝(-10.0) 遊びたい(-36.0)
C6529 | 11:30 | 三般南喰赤－ | バラク・オマタ(+58.0) ソギモギ皇帝(-10.0) 遊びたい(-48.0)
C6529 | 11:40 | 三般南喰赤－ | 遊びたい(+34.0) バラク・オマタ(-4.0) ソギモギ皇帝(-30.0)
C6529 | 11:52 | 三般南喰赤－ | バラク・オマタ(+44.0) ソギモギ皇帝(+9.0) 遊びたい(-53.0)
C6529 | 12:06 | 三般南喰赤－ | ソギモギ皇帝(+38.0) バラク・オマタ(-7.0) 遊びたい(-31.0)
C6529 | 13:43 | 三般南喰赤－ | Toshi624(+47.0) ソギモギ皇帝(+10.0) バラク・オマタ(-57.0)
C6529 | 13:59 | 三般南喰赤－ | Toshi624(+55.0) ソギモギ皇帝(-13.0) バラク・オマタ(-42.0)
C6529 | 14:17 | 三般南喰赤－ | ニートしたい(+43.0) バラク・オマタ(-8.0) ソギモギ皇帝(-35.0)
C6529 | 14:32 | 三般南喰赤－ | バラク・オマタ(+48.0) ニートしたい(-5.0) ソギモギ皇帝(-43.0)
C6529 | 14:48 | 三般南喰赤－ | ニートしたい(+47.0) ソギモギ皇帝(-13.0) バラク・オマタ(-34.0)
C6529 | 15:06 | 三般南喰赤－ | ニートしたい(+36.0) 鳥谷タカシ(-4.0) バラク・オマタ(-32.0)
C6529 | 15:16 | 三般南喰赤－ | ニートしたい(+33.0) 鳥谷タカシ(-6.0) バラク・オマタ(-27.0)
C6529 | 15:33 | 三般南喰赤－ | ニートしたい(+48.0) 鳥谷タカシ(-6.0) バラク・オマタ(-42.0)
C6529 | 15:48 | 三般南喰赤－ | バラク・オマタ(+43.0) 鳥谷タカシ(+2.0) ニートしたい(-45.0)
C6529 | 15:58 | 三般南喰赤－ | ニートしたい(+41.0) バラク・オマタ(-8.0) 鳥谷タカシ(-33.0)
C6529 | 16:09 | 三般南喰赤－ | 鳥谷タカシ(+72.0) ニートしたい(-7.0) バラク・オマタ(-65.0)
C6529 | 16:24 | 三般南喰赤－ | 鳥谷タカシ(+50.0) バラク・オマタ(-1.0) ニートしたい(-49.0)
C6529 | 16:35 | 三般南喰赤－ | 鳥谷タカシ(+55.0) バラク・オマタ(+5.0) ニートしたい(-60.0)
C6529 | 16:51 | 三般南喰赤－ | ニートしたい(+38.0) 鳥谷タカシ(-1.0) バラク・オマタ(-37.0)
C6529 | 17:01 | 三般南喰赤－ | ニートしたい(+51.0) 鳥谷タカシ(-12.0) さかかきばら(-39.0)
C6529 | 17:18 | 三般南喰赤－ | 鳥谷タカシ(+72.0) さかかきばら(-15.0) ニートしたい(-57.0)
C6529 | 20:57 | 三般南喰赤－ | バラク・オマタ(+39.0) ニートしたい(-8.0) Toshi624(-31.0)
C6529 | 21:13 | 三般南喰赤－ | Toshi624(+79.0) バラク・オマタ(-9.0) ニートしたい(-70.0)
C6529 | 21:31 | 三般南喰赤－ | さかかきばら(+45.0) 場代負け(+7.0) ニートしたい(-52.0)
C6529 | 21:45 | 三般南喰赤－ | ニートしたい(+55.0) 場代負け(-14.0) さかかきばら(-41.0)
C6529 | 21:56 | 三般南喰赤－ | 場代負け(+51.0) ニートしたい(+4.0) さかかきばら(-55.0)
C6529 | 22:06 | 三般南喰赤－ | ニートしたい(+56.0) さかかきばら(-4.0) 場代負け(-52.0)
C6529 | 22:18 | 三般南喰赤－ | さかかきばら(+46.0) 場代負け(-1.0) ニートしたい(-45.0)
C6529 | 22:33 | 三般南喰赤－ | 場代負け(+54.0) さかかきばら(+2.0) ニートしたい(-56.0)
C6529 | 22:53 | 三般南喰赤－ | さかかきばら(+66.0) 場代負け(-9.0) ニートしたい(-57.0)
# 5/7
C6529 | 20:30 | 三般南喰赤－ | 鳥谷タカシ(+48.0) ソギモギ皇帝(-8.0) 場代負け(-40.0)
C6529 | 20:41 | 三般南喰赤－ | 鳥谷タカシ(+50.0) 場代負け(-2.0) ソギモギ皇帝(-48.0)
C6529 | 20:53 | 三般南喰赤－ | ソギモギ皇帝(+78.0) 鳥谷タカシ(-11.0) 場代負け(-67.0)
C6529 | 21:10 | 三般南喰赤－ | 鳥谷タカシ(+50.0) ソギモギ皇帝(+9.0) 場代負け(-59.0)
C6529 | 21:24 | 三般南喰赤－ | 鳥谷タカシ(+43.0) 場代負け(-10.0) ソギモギ皇帝(-33.0)
C6529 | 21:37 | 三般南喰赤－ | ソギモギ皇帝(+94.0) 場代負け(-34.0) 鳥谷タカシ(-60.0)
C6529 | 22:07 | 三般南喰赤－ | ソギモギ皇帝(+63.0) 場代負け(-12.0) ニートしたい(-51.0)
C6529 | 22:30 | 三般南喰赤－ | ニートしたい(+58.0) 場代負け(-17.0) ソギモギ皇帝(-41.0)
C6529 | 22:43 | 三般南喰赤－ | 場代負け(+51.0) ニートしたい(-3.0) ソギモギ皇帝(-48.0)
C6529 | 22:59 | 三般南喰赤－ | 場代負け(+51.0) ソギモギ皇帝(-9.0) ニートしたい(-42.0)
C6529 | 23:13 | 三般南喰赤－ | 場代負け(+51.0) ソギモギ皇帝(-11.0) ニートしたい(-40.0)
# 5/8
C6529 | 11:48 | 三般南喰赤－ | ソギモギ皇帝(+37.0) 場代負け(-2.0) バラク・オマタ(-35.0)
C6529 | 12:01 | 三般南喰赤－ | 場代負け(+52.0) バラク・オマタ(+6.0) ソギモギ皇帝(-58.0)
C6529 | 12:13 | 三般南喰赤－ | ソギモギ皇帝(+60.0) バラク・オマタ(+1.0) 場代負け(-61.0)
C6529 | 17:48 | 三般南喰赤－ | 鳥谷タカシ(+49.0) ニートしたい(+6.0) 場代負け(-55.0)
C6529 | 17:58 | 三般南喰赤－ | 場代負け(+68.0) ニートしたい(-13.0) 鳥谷タカシ(-55.0)
C6529 | 21:29 | 三般南喰赤－ | 場代負け(+55.0) ソギモギ皇帝(-14.0) 鳥谷タカシ(-41.0)
C6529 | 21:41 | 三般南喰赤－ | 鳥谷タカシ(+62.0) ソギモギ皇帝(-19.0) 場代負け(-43.0)
C6529 | 21:55 | 三般南喰赤－ | バラク・オマタ(+44.0) 鳥谷タカシ(-9.0) 場代負け(-35.0)
C6529 | 22:09 | 三般南喰赤－ | バラク・オマタ(+46.0) 鳥谷タカシ(-7.0) 場代負け(-39.0)
C6529 | 22:21 | 三般南喰赤－ | バラク・オマタ(+51.0) 場代負け(-5.0) ソギモギ皇帝(-46.0)
C6529 | 22:41 | 三般南喰赤－ | 場代負け(+34.0) バラク・オマタ(-6.0) ソギモギ皇帝(-28.0)
C6529 | 22:52 | 三般南喰赤－ | バラク・オマタ(+59.0) ソギモギ皇帝(+18.0) 場代負け(-77.0)
# 5/9
C6529 | 08:35 | 三般南喰赤－ | 遊びたい(+59.0) バラク・オマタ(+6.0) さかかきばら(-65.0)
C6529 | 08:49 | 三般南喰赤－ | バラク・オマタ(+40.0) さかかきばら(-5.0) 遊びたい(-35.0)
C6529 | 09:02 | 三般南喰赤－ | バラク・オマタ(+51.0) 遊びたい(-14.0) さかかきばら(-37.0)
C6529 | 09:18 | 三般南喰赤－ | バラク・オマタ(+48.0) さかかきばら(-1.0) 遊びたい(-47.0)
C6529 | 09:28 | 三般南喰赤－ | バラク・オマタ(+49.0) さかかきばら(-8.0) 遊びたい(-41.0)
C6529 | 09:43 | 三般南喰赤－ | 遊びたい(+53.0) バラク・オマタ(-11.0) さかかきばら(-42.0)
C6529 | 09:59 | 三般南喰赤－ | バラク・オマタ(+44.0) さかかきばら(0.0) 遊びたい(-44.0)
C6529 | 10:13 | 三般南喰赤－ | バラク・オマタ(+65.0) 遊びたい(-3.0) さかかきばら(-62.0)
C6529 | 10:29 | 三般南喰赤－ | バラク・オマタ(+62.0) 遊びたい(-13.0) さかかきばら(-49.0)
C6529 | 10:43 | 三般南喰赤－ | さかかきばら(+58.0) バラク・オマタ(-11.0) 遊びたい(-47.0)
C6529 | 11:02 | 三般南喰赤－ | 遊びたい(+45.0) バラク・オマタ(-9.0) さかかきばら(-36.0)
C6529 | 11:11 | 三般南喰赤－ | さかかきばら(+39.0) バラク・オマタ(-3.0) 遊びたい(-36.0)
C6529 | 11:21 | 三般南喰赤－ | バラク・オマタ(+49.0) さかかきばら(-13.0) 遊びたい(-36.0)
C6529 | 11:29 | 三般南喰赤－ | さかかきばら(+52.0) 遊びたい(-14.0) バラク・オマタ(-38.0)
C6529 | 11:40 | 三般南喰赤－ | さかかきばら(+32.0) 遊びたい(-5.0) バラク・オマタ(-27.0)
C6529 | 11:50 | 三般南喰赤－ | さかかきばら(+58.0) バラク・オマタ(-19.0) 遊びたい(-39.0)
C6529 | 12:00 | 三般南喰赤－ | さかかきばら(+47.0) 遊びたい(+3.0) バラク・オマタ(-50.0)
C6529 | 13:56 | 三般南喰赤－ | 鳥谷タカシ(+48.0) 遊びたい(+5.0) Toshi624(-53.0)
C6529 | 14:16 | 三般南喰赤－ | 鳥谷タカシ(+56.0) Toshi624(+16.0) 遊びたい(-72.0)
C6529 | 14:35 | 三般南喰赤－ | 鳥谷タカシ(+54.0) Toshi624(-16.0) 遊びたい(-38.0)
C6529 | 14:48 | 三般南喰赤－ | Toshi624(+49.0) 遊びたい(+11.0) 鳥谷タカシ(-60.0)
C6529 | 15:01 | 三般南喰赤－ | 遊びたい(+60.0) 鳥谷タカシ(-19.0) Toshi624(-41.0)
C6529 | 15:22 | 三般南喰赤－ | 遊びたい(+40.0) 鳥谷タカシ(+3.0) バラク・オマタ(-43.0)
C6529 | 15:34 | 三般南喰赤－ | 遊びたい(+45.0) バラク・オマタ(-5.0) 鳥谷タカシ(-40.0)
C6529 | 15:44 | 三般南喰赤－ | バラク・オマタ(+74.0) 遊びたい(-24.0) 場代負け(-50.0)
C6529 | 16:01 | 三般南喰赤－ | 場代負け(+34.0) 遊びたい(-3.0) バラク・オマタ(-31.0)
C6529 | 16:17 | 三般南喰赤－ | バラク・オマタ(+48.0) 場代負け(-11.0) 遊びたい(-37.0)
C6529 | 16:30 | 三般南喰赤－ | 場代負け(+62.0) 遊びたい(-15.0) バラク・オマタ(-47.0)
C6529 | 16:47 | 三般南喰赤－ | 場代負け(+56.0) 遊びたい(-13.0) バラク・オマタ(-43.0)
C6529 | 17:02 | 三般南喰赤－ | 場代負け(+65.0) バラク・オマタ(-10.0) 遊びたい(-55.0)
C6529 | 20:09 | 三般南喰赤－ | 場代負け(+61.0) 遊びたい(-3.0) ソギモギ皇帝(-58.0)
C6529 | 20:27 | 三般南喰赤－ | ソギモギ皇帝(+56.0) 遊びたい(-10.0) 場代負け(-46.0)
C6529 | 20:41 | 三般南喰赤－ | ソギモギ皇帝(+50.0) 遊びたい(-13.0) 場代負け(-37.0)
C6529 | 20:53 | 三般南喰赤－ | 場代負け(+48.0) ソギモギ皇帝(+11.0) 遊びたい(-59.0)
C6529 | 21:04 | 三般南喰赤－ | 遊びたい(+65.0) 場代負け(-10.0) ソギモギ皇帝(-55.0)
C6529 | 21:20 | 三般南喰赤－ | 場代負け(+41.0) 遊びたい(-6.0) ソギモギ皇帝(-35.0)
C6529 | 21:33 | 三般南喰赤－ | ソギモギ皇帝(+39.0) 場代負け(-3.0) 遊びたい(-36.0)
C6529 | 21:46 | 三般南喰赤－ | 遊びたい(+38.0) ソギモギ皇帝(-8.0) 場代負け(-30.0)
C6529 | 22:00 | 三般南喰赤－ | 場代負け(+66.0) ソギモギ皇帝(+24.0) 遊びたい(-90.0)
C6529 | 22:16 | 三般南喰赤－ | 遊びたい(+38.0) ソギモギ皇帝(-6.0) 場代負け(-32.0)
C6529 | 22:29 | 三般南喰赤－ | 場代負け(+54.0) 遊びたい(-9.0) ソギモギ皇帝(-45.0)
C6529 | 22:42 | 三般南喰赤－ | 遊びたい(+53.0) ソギモギ皇帝(-13.0) 場代負け(-40.0)
C6529 | 22:55 | 三般南喰赤－ | ソギモギ皇帝(+45.0) 場代負け(+3.0) 遊びたい(-48.0)
C6529 | 23:14 | 三般南喰赤－ | 場代負け(+60.0) ソギモギ皇帝(-11.0) 遊びたい(-49.0)
C6529 | 23:25 | 三般南喰赤－ | ソギモギ皇帝(+78.0) 遊びたい(-22.0) 場代負け(-56.0)
C6529 | 23:39 | 三般南喰赤－ | ソギモギ皇帝(+52.0) 場代負け(-7.0) 遊びたい(-45.0)
# 5/10
C6529 | 07:42 | 三般南喰赤－ | ソギモギ皇帝(+44.0) バラク・オマタ(+1.0) 鳥谷タカシ(-45.0)
C6529 | 07:55 | 三般南喰赤－ | ソギモギ皇帝(+45.0) バラク・オマタ(-11.0) 鳥谷タカシ(-34.0)
C6529 | 08:12 | 三般南喰赤－ | 鳥谷タカシ(+46.0) バラク・オマタ(0.0) ソギモギ皇帝(-46.0)
C6529 | 08:52 | 三般南喰赤－ | ソギモギ皇帝(+44.0) 遊びたい(0.0) バラク・オマタ(-44.0)
C6529 | 09:10 | 三般南喰赤－ | バラク・オマタ(+84.0) ソギモギ皇帝(-28.0) 遊びたい(-56.0)
C6529 | 09:34 | 三般南喰赤－ | バラク・オマタ(+38.0) ソギモギ皇帝(-3.0) 遊びたい(-35.0)
C6529 | 12:31 | 三般南喰赤－ | ニートしたい(+75.0) バラク・オマタ(-17.0) ソギモギ皇帝(-58.0)
C6529 | 12:50 | 三般南喰赤－ | ソギモギ皇帝(+49.0) バラク・オマタ(-14.0) ニートしたい(-35.0)
C6529 | 13:05 | 三般南喰赤－ | バラク・オマタ(+40.0) ニートしたい(-6.0) ソギモギ皇帝(-34.0)
C6529 | 13:17 | 三般南喰赤－ | ソギモギ皇帝(+71.0) さかかきばら(-22.0) バラク・オマタ(-49.0)
C6529 | 13:32 | 三般南喰赤－ | さかかきばら(+50.0) ニートしたい(-15.0) バラク・オマタ(-35.0)
C6529 | 13:46 | 三般南喰赤－ | バラク・オマタ(+46.0) ニートしたい(+3.0) さかかきばら(-49.0)
C6529 | 13:55 | 三般南喰赤－ | さかかきばら(+60.0) ニートしたい(+11.0) バラク・オマタ(-71.0)
C6529 | 14:05 | 三般南喰赤－ | バラク・オマタ(+40.0) さかかきばら(-8.0) ニートしたい(-32.0)
C6529 | 14:16 | 三般南喰赤－ | ニートしたい(+64.0) バラク・オマタ(-7.0) さかかきばら(-57.0)
C6529 | 14:24 | 三般南喰赤－ | バラク・オマタ(+67.0) さかかきばら(-19.0) ニートしたい(-48.0)
C6529 | 14:35 | 三般南喰赤－ | バラク・オマタ(+51.0) さかかきばら(-7.0) ニートしたい(-44.0)
C6529 | 14:47 | 三般南喰赤－ | ニートしたい(+51.0) さかかきばら(+8.0) バラク・オマタ(-59.0)
